                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 2034:    0:-       | 172:cmpult  | 168:ldq     | 164:ldq     |   0:-       BUS_LOAD  MEM[32] accepted 1
 2035:    0:-       | 172:cmpult  |   0:-       | 168:ldq     | 164:ldq     r2=3  BUS_LOAD  MEM[40] accepted 1
 2036:  176:bne     |   0:-       | 172:cmpult  |   0:-       | 168:ldq     r3=3  BUS_LOAD  MEM[168] accepted 1
 2037:  180:stq     | 176:bne     |   0:-       | 172:cmpult  |   0:-       BUS_LOAD  MEM[176] accepted 1
 2038:  184:stq     | 180:stq     | 176:bne     |   0:-       | 172:cmpult  r4=0  BUS_LOAD  MEM[176] accepted 1
 2039:  188:addq    | 184:stq     | 180:stq     | 176:bne     |   0:-       BUS_LOAD  MEM[184] accepted 1
 2040:    0:-       | 188:addq    | 184:stq     | 180:stq     | 176:bne     BUS_STORE MEM[40] = 3 accepted 1
 2041:    0:-       |   0:-       | 188:addq    | 184:stq     | 180:stq     BUS_STORE MEM[32] = 3 accepted 1
 2042:  192:addq    |   0:-       |   0:-       | 188:addq    | 184:stq     BUS_LOAD  MEM[184] accepted 1
 2043:  196:cmpult  | 192:addq    |   0:-       |   0:-       | 188:addq    r1=40  BUS_LOAD  MEM[192] accepted 1
 2044:  200:bne     | 196:cmpult  | 192:addq    |   0:-       |   0:-       BUS_LOAD  MEM[192] accepted 1
 2045:  204:addq    | 200:bne     | 196:cmpult  | 192:addq    |   0:-       BUS_LOAD  MEM[200] accepted 1
 2046:  208:cmpult  | 204:addq    | 200:bne     | 196:cmpult  | 192:addq    r6=4  BUS_LOAD  MEM[200] accepted 1
 2047:  212:bne     | 208:cmpult  | 204:addq    | 200:bne     | 196:cmpult  r4=1  BUS_LOAD  MEM[208] accepted 1
 2048:  164:ldq     |   0:-       |   0:-       |   0:-       | 200:bne     BUS_LOAD  MEM[160] accepted 1
 2049:  168:ldq     | 164:ldq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[160] accepted 1
 2050:  172:cmpult  | 168:ldq     | 164:ldq     |   0:-       |   0:-       BUS_LOAD  MEM[168] accepted 1
 2051:    0:-       | 172:cmpult  | 168:ldq     | 164:ldq     |   0:-       BUS_LOAD  MEM[40] accepted 1
 2052:    0:-       | 172:cmpult  |   0:-       | 168:ldq     | 164:ldq     r2=3  BUS_LOAD  MEM[48] accepted 1
 2053:  176:bne     |   0:-       | 172:cmpult  |   0:-       | 168:ldq     r3=3  BUS_LOAD  MEM[168] accepted 1
 2054:  180:stq     | 176:bne     |   0:-       | 172:cmpult  |   0:-       BUS_LOAD  MEM[176] accepted 1
 2055:  184:stq     | 180:stq     | 176:bne     |   0:-       | 172:cmpult  r4=0  BUS_LOAD  MEM[176] accepted 1
 2056:  188:addq    | 184:stq     | 180:stq     | 176:bne     |   0:-       BUS_LOAD  MEM[184] accepted 1
