                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  265:  188:subq    | 184:subq    | 180:stq     | 176:bne     |   0:-       BUS_LOAD  MEM[184] accepted 1
  266:    0:-       | 188:subq    | 184:subq    | 180:stq     | 176:bne     BUS_STORE MEM[64] = 9 accepted 1
  267:  192:subq    |   0:-       | 188:subq    | 184:subq    | 180:stq     BUS_LOAD  MEM[184] accepted 1
  268:  196:beq     | 192:subq    |   0:-       | 188:subq    | 184:subq    r18=48  BUS_LOAD  MEM[192] accepted 1
  269:  200:br      | 196:beq     | 192:subq    |   0:-       | 188:subq    r19=56  BUS_LOAD  MEM[192] accepted 1
  270:  204:stq     | 200:br      | 196:beq     | 192:subq    |   0:-       BUS_LOAD  MEM[200] accepted 1
  271:  208:addq    | 204:stq     | 200:br      | 196:beq     | 192:subq    r6=6  BUS_LOAD  MEM[200] accepted 1
  272:  212:addq    | 208:addq    | 204:stq     | 200:br      | 196:beq     BUS_LOAD  MEM[208] accepted 1
  273:  164:ldq     |   0:-       |   0:-       |   0:-       | 200:br      BUS_LOAD  MEM[160] accepted 1
  274:  168:ldq     | 164:ldq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[160] accepted 1
  275:  172:cmpult  | 168:ldq     | 164:ldq     |   0:-       |   0:-       BUS_LOAD  MEM[168] accepted 1
  276:    0:-       | 172:cmpult  | 168:ldq     | 164:ldq     |   0:-       BUS_LOAD  MEM[48] accepted 1
  277:    0:-       |   0:-       | 172:cmpult  | 168:ldq     | 164:ldq     r14=5  BUS_LOAD  MEM[56] accepted 1
  278:  176:bne     |   0:-       |   0:-       | 172:cmpult  | 168:ldq     r15=9  BUS_LOAD  MEM[168] accepted 1
  279:  180:stq     | 176:bne     |   0:-       |   0:-       | 172:cmpult  r11=1  BUS_LOAD  MEM[176] accepted 1
